,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
  ",45.7,18,http://www.wikidata.org/entity/Q182973,grid.214572.7,

133,102-150,"11-15

  ","
University of Leeds
",University-of-Leeds,unitedkingdom,"
",19.5,0,14.4,"21.8

      

  ",44.3,18.7,http://www.wikidata.org/entity/Q503424,grid.9909.9,

134,102-150,"11-15

  ","
University of Liverpool
",University-of-Liverpool,unitedkingdom,"
",19.5,15.4,12.5,"19.4

      

  ",40.1,20.6,http://www.wikidata.org/entity/Q499510,grid.10025.36,

135,102-150,"54-68

  ","
University of Massachusetts Amherst
",University-of-Massachusetts-Amherst,unitedstates,"
",15.6,0,33.1,"16.5

      

  ",36.2,21.9,http://www.wikidata.org/entity/Q15142,grid.266683.f,

136,102-150,"54-68

  ","
University of Massachusetts Medical School - Worcester
",University-of-Massachusetts-Medical-School---Worcester,unitedstates,"
",0,19.9,14.4,"28.5

      

  ",27.1,19.9,http://www.wikidata.org/entity/Q7895715,grid.168645.8,

137,102-150,"5-6

  ","
University of Montreal
",University-of-Montreal,canada,"
",13.2,0,14.4,"19.0

      

  ",51.8,20,http://www.wikidata.org/entity/Q392189,grid.14848.31,

138,102-150,"7-10

  ","
University of Muenster
",University-of-Muenster,germany,"
",22,15.4,12.5,"14.9

      

  ",35.6,21.3,http://www.wikidata.org/entity/Q168426,grid.5949.1,

139,102-150,"4-6

  ","
University of Paris Diderot (Paris 7)
",University-of-Paris-Diderot-(Paris-7),france,"
",15.6,13.8,14.4,"22.7

      

  ",43.2,16.7,,grid.7452.4,103

140,102-150,"1-2

  ","
University of Pisa
",University-of-Pisa,italy,"
",15.6,23.5,16.1,"5.2

      

  ",37.1,17.7,http://www.wikidata.org/entity/Q645663,grid.5395.a,

141,102-150,"1-2

  ","
University of Roma - La Sapienza
",University-of-Roma---La-Sapienza,italy,"
",13.2,15.4,10.2,"15.6

      

  ",49.2,13.5,,grid.7841.a,103

142,102-150,"1

  ","
University of Sao Paulo
",University-of-Sao-Paulo,brazil,"
",0,0,10.2,"12.5

      

  ",73.7,14.6,http://www.wikidata.org/entity/Q835960,grid.11899.38,

143,102-150,"4-6

  ","
University of Strasbourg
",University-of-Strasbourg,france,"
",25,22.4,17.7,"18.4

      

  ",35.1,18.9,http://www.wikidata.org/entity/Q157575,grid.11843.3f,

144,102-150,"11-15

  ","
University of Sussex
",University-of-Sussex,unitedkingdom,"
",0,22.7,20.4,"14.9

      

  ",27.4,25.3,http://www.wikidata.org/entity/Q1161297,grid.12082.39,

145,102-150,"7-10

  ","
University of Tuebingen
",University-of-Tuebingen,germany,"
",25.6,0,14.4,"18.7

      

  ",41,23.4,http://www.wikidata.org/entity/Q153978,grid.10392.39,

146,102-150,"54-68

  ","
University of Virginia
",University-of-Virginia,unitedstates,"
",0,0,33.9,"27.8

      

  ",45.5,18.7,http://www.wikidata.org/entity/Q213439,grid.27755.32,

147,102-150,"7-10

  ","
University of Wuerzburg
",University-of-Wuerzburg,germany,"
",22,8.9,22.2,"16.1

      

  ",34.9,22.1,http://www.wikidata.org/entity/Q161976,grid.8379.5,

148,102-150,"3-6

  ","
VU University Amsterdam
",VU-University-Amsterdam,netherlands,"
",0,0,25,"15.6

      

  ",51.1,28,http://www.wikidata.org/entity/Q1065414,grid.12380.38,

149,102-150,"2-4

  ","
Weizmann Institute of Science
",Weizmann-Institute-of-Science,israel,"
",14.4,16.2,23.9,"29.2

      

  ",28.5,23.5,http://www.wikidata.org/entity/Q4182,grid.13992.30,

150,151-200,"16-19

  ","
Cardiff University
",Cardiff-University,unitedkingdom,"
",0,16.2,7.2,"20.5

      

  ",43.7,18.6,http://www.wikidata.org/entity/Q1035745,grid.5600.3,

151,151-200,"69-89

  ","
Colorado State University
",Colorado-State-University,unitedstates,"
",0,0,29.8,"14.3

      

  ",35.7,19.7,http://www.wikidata.org/entity/Q1111640,grid.47894.36,

152,151-200,"69-89

  ","
Dartmouth College
",Dartmouth-College,unitedstates,"
",20.4,0,23.9,"19.0

      

  ",29.9,22.4,http://www.wikidata.org/entity/Q49116,grid.254880.3,

153,151-200,"7-9

  ","
Delft University of Technology
",Delft-University-of-Technology,netherlands,"
",13.2,0,7.2,"20.1

      

  ",38.9,20.3,http://www.wikidata.org/entity/Q752663,grid.5292.c,

154,151-200,"7-9

  ","
Erasmus University Rotterdam
",Erasmus-University,netherlands,"
",0,15.4,21.7,"6.0

      

  ",34.6,25.7,,grid.6906.9,100

155,151-200,"69-89

  ","
Florida State University
",Florida-State-University,unitedstates,"
",0,0,19.1,"19.0

      

  ",38.4,18.4,http://www.wikidata.org/entity/Q861548,grid.255986.5,

156,151-200,"69-89

  ","
George Mason University
",George-Mason-University,unitedstates,"
",0,32.1,10.2,"9.4

      

  ",29,17.5,http://www.wikidata.org/entity/Q1411222,grid.22448.38,

157,151-200,"69-89

  ","
Iowa State University
",Iowa-State-University,unitedstates,"
",0,0,22.8,"17.3

      

  ",42.1,19.5,http://www.wikidata.org/entity/Q1136919,grid.34421.30,

158,151-200,"7-8

  ","
Joseph Fourier University (Grenoble 1)
",Joseph-Fourier-University-(Grenoble-1),france,"
",0,15.4,10.2,"21.2

      

  ",38.7,17.4,,grid.9621.c,103

159,151-200,"8-9

  ","
Kyushu University
",Kyushu-University,japan,"
",0,0,16.1,"18.0

      

  ",46.5,18,http://www.wikidata.org/entity/Q1188786,grid.177174.3,

160,151-200,"69-89

  ","
Louisiana State University - Baton Rouge
",Louisiana-State-University---Baton-Rouge,unitedstates,"
",0,0,19.1,"17.2

      

  ",38,15.1,http://www.wikidata.org/entity/Q1521725,grid.64337.35,

161,151-200,"6-7

  ","
Monash University
",Monash-University,australia,"
",0,0,14.4,"18.6

      

  ",51.7,20.4,http://www.wikidata.org/entity/Q598841,grid.1002.3,

162,151-200,"69-89

  ","
Mount Sinai School of Medicine
",Mount-Sinai-School-of-Medicine,unitedstates,"
",0,0,20.4,"21.9

      

  ",37.3,18.8,,grid.59734.3c,103

163,151-200,"1

  ","
National Autonomous University of Mexico
",National-Autonomous-University-of-Mexico,mexico,"
",14.4,0,7.2,"11.4

      

  ",47.6,23.3,http://www.wikidata.org/entity/Q222738,grid.9486.3,

164,151-200,"69-89

  ","
North Carolina State University - Raleigh
",North-Carolina-State-University---Raleigh,unitedstates,"
",0,0,28,"13.2

      

  ",42.2,18.1,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,

165,151-200,"69-89

  ","
Oregon Health and Science University
",Oregon-Health-and-Science-University,unitedstates,"
",0,0,19.1,"20.5

      

  ",35.2,20.4,http://www.wikidata.org/entity/Q282097,grid.5288.7,

166,151-200,"69-89

  ","
State University of New York at Stony Brook
",State-University-of-New-York-at-Stony-Brook,unitedstates,"
",0,0,19.1,"23.5

      

  ",36.4,17.1,,grid.36425.36,103

167,151-200,"3

  ","
Technical University of Denmark
",Technical-University-of-Denmark,denmark,"
",5.9,12.6,17.7,"14.8

      

  ",36.8,20.9,http://www.wikidata.org/entity/Q1269766,grid.5170.3,

168,151-200,"1

  ","
The Chinese University of Hong Kong
",The-Chinese-University-of-Hong-Kong,"hongkong,china","
",0,14.1,16.1,"6.5

      

  ",43.9,21.7,http://www.wikidata.org/entity/Q15570,grid.10784.3a,

169,151-200,"69-89

  ","
The University of Alabama at Birmingham
",The-University-of-Alabama-at-Birmingham,unitedstates,"
",0,0,16.1,"20.0

      

  ",41.4,15,,grid.265892.2,103

170,151-200,"7-8

  ","
The University of Calgary
",The-University-of-Calgary,canada,"
",0,0,10.2,"17.2

      

  ",46.2,16.9,http://www.wikidata.org/entity/Q1067471,grid.22072.35,

171,151-200,"16-19

  ","
The University of Glasgow
",The-University-of-Glasgow,unitedkingdom,"
",8.3,0,21.7,"17.1

      

  ",41.9,19.7,http://www.wikidata.org/entity/Q192775,grid.8756.c,

172,151-200,"69-89

  ","
The University of Texas Health Science Center at Houston
",The-University-of-Texas-Health-Science-Center-at-Houston,unitedstates,"
",0,15.4,17.7,"14.7

      

  ",31.5,27.2,http://www.wikidata.org/entity/Q7896431,grid.267308.8,

173,151-200,"69-89

  ","
The University of Texas M. D. Anderson Cancer Center
",The-University-of-Texas-M-D-Anderson-Cancer-Center,unitedstates,"
",0,0,21.7,"17.5

      

  ",43,27.4,http://www.wikidata.org/entity/Q1525831,grid.240145.6,

174,151-200,"1

  ","
Tsinghua University
",Tsinghua-University,china,"
",11.8,0,0,"14.3

      

  ",56.4,16.1,http://www.wikidata.org/entity/Q16955,grid.12527.33,

175,151-200,"4

  ","
University Libre Bruxelles
",University-Libre-Bruxelles,belgium,"
",18.6,18.9,12.5,"11.8

      

  ",31.9,25.1,,grid.4989.c,103

176,151-200,"6

  ","
University of Bern
",University-of-Bern,switzerland,"
",14.4,0,12.5,"21.1

      

  ",38.7,24.6,http://www.wikidata.org/entity/Q659080,grid.5734.5,

177,151-200,"1

  ","
University of Buenos Aires
",University-of-Buenos-Aires,argentina,"
",16.6,25.2,0,"7.7

      

  ",36.9,21.6,http://www.wikidata.org/entity/Q194223,grid.7345.5,

178,151-200,"11-14

  ","
University of Hamburg
",University-of-Hamburg,germany,"
",13.2,0,17.7,"16.4

      

  ",34.2,19.8,http://www.wikidata.org/entity/Q156725,grid.9026.d,

179,151-200,"69-89

  ","
University of Illinois at Chicago
",University-of-Illinois-at-Chicago,unitedstates,"
",0,0,28,"14.2

      

  ",44.9,17.4,http://www.wikidata.org/entity/Q955764,grid.185648.6,

180,151-200,"69-89

  ","
University of Kansas - Lawrence
",University-of-Kansas---Lawrence,unitedstates,"
",13.2,0,19.1,"13.7

      

  ",39.8,14.8,,grid.266515.3,103

181,151-200,"11-14

  ","
University of Kiel
",University-of-Kiel,germany,"
",11.8,15.4,10.2,"12.7

      

  ",32.2,18.5,http://www.wikidata.org/entity/Q156737,grid.9764.c,

182,151-200,"11-14

  ","
University of Cologne
",University-of-Cologne,germany,"
",0,12.6,7.2,"19.3

      

  ",38.4,20.9,http://www.wikidata.org/entity/Q54096,grid.6190.e,

183,151-200,"11-14

  ","
University of Mainz
",University-of-Mainz,germany,"
",0,8.1,17.7,"18.5

      

  ",37.2,21.2,http://www.wikidata.org/entity/Q161982,grid.5802.f,

184,151-200,"69-89

  ","
University of Maryland, Baltimore
",University-of-Maryland-Baltimore,unitedstates,"
",0,0,23.9,"17.0

      

  ",38.8,17.2,http://www.wikidata.org/entity/Q4119470,grid.411024.2,

185,151-200,"69-89

  ","
University of Miami
",University-of-Miami,unitedstates,"
",0,0,23.9,"21.1

      

  ",41.9,15.1,http://www.wikidata.org/entity/Q738258,grid.26790.3a,

186,151-200,"3-4

  ","
University of Milan
",University-of-Milan,italy,"
",19.5,0,18.4,"11.7

      

  ",46.9,18.3,http://www.wikidata.org/entity/Q46210,grid.4708.b,

187,151-200,"69-89

  ","
University of Nebraska - Lincoln
",University-of-Nebraska---Lincoln,unitedstates,"
",19.5,0,16.1,"15.9

      

  ",33.7,15.3,http://www.wikidata.org/entity/Q1353679,grid.24434.35,

188,151-200,"6-7

  ","
University of New South Wales
",University-of-New-South-Wales,australia,"
",0,0,20.4,"13.3

      

  ",53.1,20.7,,grid.1005.4,103

189,151-200,"3-4

  ","
University of Padua
",University-of-Padua,italy,"
",0,0,12.5,"17.2

      

  ",49.1,18.2,http://www.wikidata.org/entity/Q193510,grid.5608.b,

190,151-200,"7-8

  ","
University of Paris Descartes (Paris 5)
",University-of-Paris-Descartes-(Paris-5),france,"
",13.7,11.9,10.2,"17.3

      

  ",42.6,15.5,http://www.wikidata.org/entity/Q1155944,grid.10992.33,

191,151-200,"16-19

  ","
University of Southampton
",University-of-Southampton,unitedkingdom,"
",0,0,20.4,"20.1

      

  ",43,21.2,http://www.wikidata.org/entity/Q76473,grid.5491.9,

192,151-200,"69-89

  ","
University of Tennessee - Knoxville
",University-of-Tennessee---Knoxville,unitedstates,"
",11.8,0,22.2,"18.0

      

  ",38.5,14.6,http://www.wikidata.org/entity/Q1150105,grid.411461.7,

193,151-200,"8-9

  ","
University of Tsukuba
",University-of-Tsukuba,japan,"
",0,19.9,12.5,"9.7

      

  ",37.1,15.3,http://www.wikidata.org/entity/Q743615,grid.20515.33,

194,151-200,"1

  ","
University of Vienna
",University-of-Vienna,austria,"
",15.6,0,14.4,"18.4

      

  ",37.1,21.2,http://www.wikidata.org/entity/Q165980,grid.10420.37,

195,151-200,"7-9

  ","
University of Wageningen
",University-of-Wageningen,netherlands,"
",0,0,28.4,"14.3

      

  ",38.8,29.4,http://www.wikidata.org/entity/Q422208,grid.4818.5,

196,151-200,"16-19

  ","
University of Warwick
",University-of-Warwick,unitedkingdom,"
",0,0,25.5,"15.5

      

  ",36.2,20,http://www.wikidata.org/entity/Q865528,grid.7372.1,

197,151-200,"7-8

  ","
University of Waterloo
",University-of-Waterloo,canada,"
",0,0,19.1,"11.7

      

  ",41.4,20.4,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,

198,151-200,"69-89

  ","
Virginia Commonwealth University
",Virginia-Commonwealth-University,unitedstates,"
",11.8,14.1,17.7,"11.6

      

  ",35.6,14.6,http://www.wikidata.org/entity/Q2303536,grid.224260.0,

199,151-200,"69-89

  ","
Virginia Polytechnic Institute and State University
",Virginia-Polytechnic-Institute-and-State-University,unitedstates,"
",13.2,0,22.8,"14.8

      

  ",40.2,17.1,http://www.wikidata.org/entity/Q65379,grid.438526.e,

200,201-300,"1-4

  ","
Autonomous University of Madrid
",Autonomous-University-of-Madrid,spain,"
",0,0,12.5,"14.4

      

  ",38,16.1,http://www.wikidata.org/entity/Q788091,grid.5515.4,

201,201-300,"90-110

  ","
Brandeis University
",Brandeis-University,unitedstates,"
",22,0,7.2,"18.8

      

  ",18.5,23.2,http://www.wikidata.org/entity/Q49119,grid.253264.4,

202,201-300,"5-8

  ","
Chalmers University of Technology
",Chalmers-University-of-Technology,sweden,"
",0,0,17.7,"11.1

      

  ",27.5,19.3,http://www.wikidata.org/entity/Q836805,grid.5371.0,

203,201-300,"1

  ","
Charles University in Prague
",Charles-University-in-Prague,czech,"
",10.2,0,0,"13.4

      

  ",43.2,18.1,http://www.wikidata.org/entity/Q31519,grid.4491.8,

204,201-300,"9-13

  ","
Claude Bernard University Lyon 1
",Claude-Bernard-University-Lyon-1,france,"
",11.8,0,0,"20.8

      

  ",40.8,13.9,http://www.wikidata.org/entity/Q4032,grid.7849.2,

205,201-300,"1-4

  ","
Complutense University of Madrid
",Complutense-University-of-Madrid,spain,"
",22,0,0,"9.0

      

  ",42.8,11,http://www.wikidata.org/entity/Q219694,grid.4795.f,

206,201-300,"9-18

  ","
Dalhousie University
",Dalhousie-University,canada,"
",0,0,14.4,"16.5

      

  ",34.4,17.4,http://www.wikidata.org/entity/Q579321,grid.55602.34,

207,201-300,"15-23

  ","
Dresden University of Technology
",Dresden-University-of-Technology,germany,"
",0,0,7.2,"11.3

      

  ",37.2,18.2,,grid.4488.0,103

208,201-300,"2-7

  ","
Fudan University
",Fudan-University,china,"
",0,0,7.2,"12.1

      

  ",50,17.7,http://www.wikidata.org/entity/Q495015,grid.8547.e,

209,201-300,"10

  ","
Keio University
",Keio-University,japan,"
",0,0,10.2,"14.5

      

  ",33.4,12.8,http://www.wikidata.org/entity/Q815432,grid.26091.3c,

210,201-300,"1

  ","
King Saud University
",King-Saud-University,saudiarabia,"
",0,0,33.1,"2.1

      

  ",29.7,10.7,http://www.wikidata.org/entity/Q1752043,grid.56302.32,

211,201-300,"2-3

  ","
Korea Advanced Institute of Science and Technology
",Korea-Advanced-Institute-of-Science-and-Technology,southkorea,"
",0,0,7.2,"14.8

      

  ",39.7,27.3,http://www.wikidata.org/entity/Q39949,grid.37172.30,

212,201-300,"20-29

  ","
Lancaster University
",Lancaster-University,unitedkingdom,"
",0,0,17.7,"10.5

      

  ",28.9,18.6,http://www.wikidata.org/entity/Q262854,grid.9835.7,

213,201-300,"9-18

  ","
Laval University
",Laval-University,canada,"
",0,0,16.1,"9.6

      

  ",37.1,15,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,

214,201-300,"8-9

  ","
Macquarie University
",Macquarie-University,australia,"
",0,0,17.7,"13.6

      

  ",28.8,21.5,http://www.wikidata.org/entity/Q741082,grid.1004.5,

215,201-300,"2-3

  ","
Medical University of Vienna
",Medical-University-of-Vienna,austria,"
",10.2,15.4,7.2,"8.6

      

  ",31.6,17.9,http://www.wikidata.org/entity/Q700731,grid.22937.3d,

216,201-300,"2-7

  ","
Nanjing University
",Nanjing-University,china,"
",0,0,0,"13.0

      

  ",45.4,15.8,http://www.wikidata.org/entity/Q683580,grid.41156.37,

217,201-300,"2

  ","
Nanyang Technological University
",Nanyang-Technological-University,singapore,"
",0,0,0,"7.6

      

  ",47.7,22.3,http://www.wikidata.org/entity/Q721064,grid.59025.3b,

218,201-300,"1

  ","
National and Kapodistrian University of Athens
",National-and-Kapodistrian-University-of-Athens,greece,"
",0,0,12.5,"4.1

      

  ",41.4,20,http://www.wikidata.org/entity/Q547867,grid.5216.0,

219,201-300,"2

  ","
National Cheng Kung University (NCKU)
",National-Cheng-Kung-University,"taiwan,china","
",0,0,10.2,"2.1

      

  ",45.2,17.8,http://www.wikidata.org/entity/Q706708,grid.64523.36,

220,201-300,"20-29

  ","
Newcastle University
",Newcastle-University,unitedkingdom,"
",0,0,14.4,"19.0

      

  ",36.5,17.4,http://www.wikidata.org/entity/Q837164,grid.1006.7,

221,201-300,"2-3

  ","
Norwegian University of Science and Technology
",Norwegian-University-of-Science-and-Technology,norway,"
",15.6,0,10.2,"13.9

      

  ",35.3,16.4,,grid.5947.f,100

222,201-300,"9-13

  ","
Paul Sabatier University (Toulouse 3)
",Paul-Sabatier-University-(Toulouse-3),france,"
",0,6.3,7.2,"18.5

      

  ",38.6,12.9,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,

223,201-300,"2-7

  ","
Peking University
",Peking-University,china,"
",0,0,0,"13.5

      

  ",58.4,16.6,http://www.wikidata.org/entity/Q16952,grid.11135.37,

224,201-300,"5-8

  ","
Polytechnic Institute of Milan
",Polytechnic-Institute-of-Milan,italy,"
",8.3,15.4,0,"9.0

      

  ",30.3,14.6,http://www.wikidata.org/entity/Q392904,grid.4643.5,

225,201-300,"20-29

  ","
Queen Mary, U. of London
",Queen-Mary-U-of-London,unitedkingdom,"
",20.4,0,16.1,"16.5

      

  ",28.8,18.8,,grid.4868.2,103

226,201-300,"9-18

  ","
Queen's University
",Queens-University,canada,"
",0,0,16.1,"14.1

      

  ",35.4,19.2,http://www.wikidata.org/entity/Q1420038,grid.410356.5,

227,201-300,"90-110

  ","
Rensselaer Polytechnic Institute
",Rensselaer-Polytechnic-Institute,unitedstates,"
",14.4,0,17.7,"9.1

      

  ",23.3,21.4,http://www.wikidata.org/entity/Q49211,grid.33647.35,

228,201-300,"5-8

  ","
Royal Institute of Technology
",Royal-Institute-of-Technology,sweden,"
",0,15.4,7.2,"9.7

      

  ",35.4,21.6,,grid.5037.1,100

229,201-300,"15-23

  ","
RWTH Aachen University
",RWTH-Aachen-University,germany,"
",0,0,10.2,"10.1

      

  ",40.2,19.7,http://www.wikidata.org/entity/Q273263,grid.1957.a,

230,201-300,"2-7

  ","
Shanghai Jiao Tong University
",Shanghai-Jiao-Tong-University,china,"
",0,0,7.2,"9.1

      

  ",55.2,17,http://www.wikidata.org/entity/Q525169,grid.16821.3c,

231,201-300,"9-18

  ","
Simon Fraser University
",Simon-Fraser-University,canada,"
",0,0,14.4,"10.3

      

  ",33.9,17.4,http://www.wikidata.org/entity/Q201603,grid.61971.38,

232,201-300,"2

  ","
State University of Campinas
",State-University-of-Campinas,brazil,"
",0,0,7.2,"7.9

      

  ",43.1,20.5,,grid.411087.b,100

233,201-300,"90-110

  ","
State University of New York at Buffalo
",State-University-of-New-York-at-Buffalo,unitedstates,"
",0,0,16.1,"7.7

      

  ",38.6,14.6,,grid.273335.3,103

234,201-300,"15-23

  ","
Technical University of Berlin
",Technical-University-of-Berlin,germany,"
",18.6,0,16.1,"6.8

      

  ",28.9,16.7,http://www.wikidata.org/entity/Q51985,grid.6734.6,

235,201-300,"90-110

  ","
The George Washington University
",The-George-Washington-University,unitedstates,"
",13.2,0,12.5,"10.6

      

  ",34,15.9,http://www.wikidata.org/entity/Q432637,grid.253615.6,

236,201-300,"2-4

  ","
The Hong Kong Polytechnic University
",The-Hong-Kong-Polytechnic-University,"hongkong,china","
",0,0,14.4,"3.4

      

  ",40.7,18.8,http://www.wikidata.org/entity/Q1187271,grid.16890.36,

237,201-300,"2-4

  ","
The Hong Kong University of Science and Technology
",The-Hong-Kong-University-of-Science-and-Technology,"hongkong,china","
",0,0,17.7,"5.8

      

  ",30.9,22.2,http://www.wikidata.org/entity/Q1333303,grid.24515.37,

238,201-300,"8-9

  ","
The University of Adelaide
",The-University-of-Adelaide,australia,"
",16.6,0,10.2,"12.2

      

  ",38.3,22.3,http://www.wikidata.org/entity/Q15574,grid.1010.0,

239,201-300,"1-2

  ","
The University of Auckland
",The-University-of-Auckland,newzealand,"
",15.6,0,10.2,"13.8

      

  ",38.4,18.8,http://www.wikidata.org/entity/Q492467,grid.9654.e,

240,201-300,"90-110

  ","
The University of Connecticut - Storrs
",The-University-of-Connecticut---Storrs,unitedstates,"
",13.2,0,15.3,"11.1

      

  ",36,13.6,,grid.63054.34,103

241,201-300,"2-4

  ","
The University of Hong Kong
",The-University-of-Hong-Kong,"hongkong,china","
",0,0,14.4,"11.1

      

  ",44.8,20.7,http://www.wikidata.org/entity/Q15568,grid.194645.b,

242,201-300,"90-110

  ","
The University of New Mexico - Albuquerque
",The-University-of-New-Mexico---Albuquerque,unitedstates,"
",0,0,12.5,"18.7

      

  ",34.3,14.4,http://www.wikidata.org/entity/Q1190812,grid.266832.b,

243,201-300,"20-29

  ","
The University of Reading
",The-University-of-Reading,unitedkingdom,"
",0,0,14.4,"16.5

      

  ",27.9,17.9,http://www.wikidata.org/entity/Q1432632,grid.9435.b,

244,201-300,"90-110

  ","
The University of Texas Health Science Center at San Antonio
",The-University-of-Texas-Health-Science-Center-at-San-Antonio,unitedstates,"
",0,0,22.8,"5.8

      

  ",28.8,16.7,http://www.wikidata.org/entity/Q4005868,grid.267309.9,

245,201-300,"1

  ","
Trinity College Dublin
",Trinity-College-Dublin,ireland,"
",11.8,14.1,7.2,"11.4

      

  ",31.5,17.5,http://www.wikidata.org/entity/Q258464,grid.8217.c,

246,201-300,"5-8

  ","
Umea University
",Umea-University,sweden,"
",0,0,14.4,"12.1

      

  ",33.9,16.5,http://www.wikidata.org/entity/Q1144565,grid.12650.30,

247,201-300,"20-29

  ","
University of Aberdeen
",University-of-Aberdeen,unitedkingdom,"
",0,0,10.2,"13.4

      

  ",34,18.5,http://www.wikidata.org/entity/Q270532,grid.7107.1,

248,201-300,"5-6

  ","
University of Antwerp
",University-of-Antwerp,belgium,"
",0,0,10.2,"11.4

      

  ",33.5,24.5,http://www.wikidata.org/entity/Q175241,grid.5284.b,

249,201-300,"1-4

  ","
University of Barcelona
",University-of-Barcelona,spain,"
",0,0,10.2,"13.8

      

  ",49.8,15.3,http://www.wikidata.org/entity/Q219615,grid.5841.8,

250,201-300,"2-3

  ","
University of Bergen
",University-of-Bergen,norway,"
",0,0,7.2,"15.3

      

  ",35.5,17.6,http://www.wikidata.org/entity/Q204457,grid.7914.b,

251,201-300,"15-23

  ","
University of Bochum
",University-of-Bochum,germany,"
",0,0,12.5,"10.4

      

  ",37,18.6,http://www.wikidata.org/entity/Q309948,grid.5570.7,

252,201-300,"5-8

  ","
University of Bologna
",University-of-Bologna,italy,"
",0,0,10.2,"11.3

      

  ",47.7,15.5,http://www.wikidata.org/entity/Q131262,grid.6292.f,

253,201-300,"1

  ","
University of Cape Town
",University-of-Cape-Town,southafrica,"
",21.2,0,10.2,"13.1

      

  ",34.7,19,http://www.wikidata.org/entity/Q951305,grid.7836.a,

254,201-300,"90-110

  ","
University of Central Florida
",University-of-Central-Florida,unitedstates,"
",0,0,15.3,"11.6

      

  ",29.6,16.4,http://www.wikidata.org/entity/Q143451,grid.170430.1,

255,201-300,"90-110

  ","
University of Cincinnati
",University-of-Cincinnati,unitedstates,"
",0,0,22.8,"9.5

      

  ",40.9,14.5,http://www.wikidata.org/entity/Q153265,grid.24827.3b,

256,201-300,"90-110

  ","
University of Colorado at Denver
",University-of-Colorado-at-Denver,unitedstates,"
",0,0,17.7,"13.7

      

  ",39,14.3,http://www.wikidata.org/entity/Q1468161,grid.241116.1,

257,201-300,"15-23

  ","
University of Duesseldorf
",University-of-Duesseldorf,germany,"
",13.2,0,11.4,"12.1

      

  ",31.2,16.9,http://www.wikidata.org/entity/Q317032,grid.411327.2,

258,201-300,"20-29

  ","
University of Durham
",University-of-Durham,unitedkingdom,"
",0,0,19.1,"16.8

      

  ",33.3,20.2,,grid.8250.f,103

259,201-300,"20-29

  ","
University of East Anglia
",University-of-East-Anglia,unitedkingdom,"
",15.6,0,16.1,"17.0

      

  ",28.4,21.6,http://www.wikidata.org/entity/Q1045828,grid.8273.e,

260,201-300,"15-23

  ","
University of Erlangen-Nuremberg
",University-of-Erlangen-Nuremberg,germany,"
",0,0,14.4,"14.0

      

  ",39.6,20.5,http://www.wikidata.org/entity/Q40025,grid.5330.5,

261,201-300,"5-8

  ","
University of Florence
",University-of-Florence,italy,"
",0,0,16.1,"13.5

      

  ",38.5,15.4,http://www.wikidata.org/entity/Q820887,grid.8404.8,

262,201-300,"5-8

  ","
University of Gothenburg
",University-of-Gothenburg,sweden,"
",0,15.4,7.2,"9.7

      

  ",39.9,16.9,http://www.wikidata.org/entity/Q371522,grid.8761.8,

263,201-300,"9-18

  ","
University of Guelph
",University-of-Guelph,canada,"
",0,0,16.1,"14.9

      

  ",32.7,18.4,http://www.wikidata.org/entity/Q795988,grid.34429.38,

264,201-300,"90-110

  ","
University of Houston
",University-of-Houston,unitedstates,"
",0,0,20.4,"12.8

      

  ",34.3,18.6,http://www.wikidata.org/entity/Q1472358,grid.266436.3,

265,201-300,"2-3

  ","
University of Innsbruck
",University-of-Innsbruck,austria,"
",0,10.9,7.2,"15.1

      

  ",24.7,21,http://www.wikidata.org/entity/Q875788,grid.5771.4,

266,201-300,"90-110

  ","
University of Kentucky
",University-of-Kentucky,unitedstates,"
",11.8,0,7.2,"11.1

      

  ",41.6,13.4,http://www.wikidata.org/entity/Q1360303,grid.266539.d,

267,201-300,"7

  ","
University of Lausanne
",University-of-Lausanne,switzerland,"
",0,0,11.4,"19.3

      

  ",31.4,18.2,http://www.wikidata.org/entity/Q658975,grid.9851.5,

268,201-300,"20-29

  ","
